Unnamed: 0,Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
934,EMP0000935,James Miller,IT,Software Engineer,21/02/2011,"Holmesshire, French Southern Territories",3,14,Active,On-site,638450
935,EMP0000936,April Fisher,Sales,Account Manager,13/02/2016,"Lake Elizabeth, Cocos (Keeling) Islands",4,9,Retired,On-site,629763
936,EMP0000937,Christopher Smith,IT,DevOps Engineer,14/06/2020,"Port Danielmouth, Cameroon",5,5,Resigned,On-site,1193429
937,EMP0000938,Haley Delgado,Operations,Supply Chain Manager,31/08/2016,"South Alyssaborough, Bhutan",5,8,Active,On-site,797643
938,EMP0000939,Keith Vargas,IT,Software Engineer,02/05/2025,"East Christopher, Christmas Island",3,0,Active,Remote,1509482
939,EMP0000940,Julie Tucker,Sales,Sales Executive,05/07/2020,"Ramosfort, Djibouti",2,5,Active,On-site,589338
940,EMP0000941,Jacob Mitchell,Sales,Account Manager,14/10/2016,"Calebburgh, Oman",3,8,Active,On-site,1019463
941,EMP0000942,John Wong,IT,Software Engineer,08/12/2018,"Lake Nicholasland, Bulgaria",5,6,Active,On-site,1384564
942,EMP0000943,Jessica Ortiz,Sales,Sales Executive,11/01/2019,"Zacharyville, Israel",4,6,Active,Remote,873398
943,EMP0000944,Robert Sims,Finance,Financial Analyst,05/07/2023,"Sanderstown, Dominican Republic",4,2,Active,On-site,779767
944,EMP0000945,Rachael Horton,Marketing,Marketing Executive,19/01/2016,"North Jason, Libyan Arab Jamahiriya",5,9,Active,Remote,1107428
945,EMP0000946,Kimberly Carney,Sales,Sales Director,18/02/2016,"Lopezview, Bouvet Island (Bouvetoya)",3,9,Resigned,Remote,833063
946,EMP0000947,Elizabeth Morris,Sales,Sales Executive,30/01/2022,"New Vanessaborough, Kuwait",1,3,Active,Remote,764950
947,EMP0000948,Sylvia Wright,Marketing,SEO Specialist,04/06/2025,"Whitehaven, Rwanda",5,0,Active,On-site,502922
948,EMP0000949,Carrie Myers,Operations,Operations Executive,19/02/2017,"Hillside, Swaziland",2,8,Active,On-site,1116677
949,EMP0000950,Terry Clements,IT,Software Engineer,02/02/2025,"Port Jeff, Australia",2,0,Resigned,On-site,1407398
950,EMP0000951,Matthew Hawkins,R&D,Research Scientist,09/04/2022,"Manuelview, Argentina",3,3,Resigned,On-site,877565
951,EMP0000952,Jeremiah Rivas,Sales,Sales Executive,07/04/2023,"Port Kristinport, Turkmenistan",3,2,Active,On-site,480413
952,EMP0000953,Dawn Jackson,Operations,Operations Executive,25/06/2020,"East Mark, Gibraltar",5,5,Active,On-site,582315
953,EMP0000954,Jesse Burgess,Operations,Operations Executive,05/12/2024,"Ryanburgh, Russian Federation",5,0,Active,Remote,516094
954,EMP0000955,James Finley,Operations,Operations Executive,31/12/2022,"Wuton, Norfolk Island",4,2,Active,On-site,666188
955,EMP0000956,Virginia Doyle,Marketing,Marketing Executive,25/10/2022,"West Caroline, Cook Islands",3,2,Active,On-site,1047999
956,EMP0000957,Laura Jones,Marketing,Brand Manager,24/11/2017,"Emilybury, Moldova",2,7,Resigned,On-site,989234
957,EMP0000958,Ashley Roman,IT,Software Engineer,03/03/2022,"Bryantmouth, Jersey",3,3,Resigned,Remote,1452845
958,EMP0000959,Angela Sellers,Sales,Sales Executive,04/05/2025,"West Wanda, Kiribati",3,0,Resigned,On-site,770371
959,EMP0000960,Robert Brooks,Sales,Sales Executive,01/05/2017,"North William, Kenya",1,8,Active,On-site,712310
960,EMP0000961,William Kelly,IT,Software Engineer,12/03/2017,"Hayeston, Tonga",2,8,Active,Remote,1251537
961,EMP0000962,Sierra Davis,Operations,Logistics Coordinator,25/11/2018,"South Mathew, Netherlands Antilles",3,6,Active,On-site,881421
962,EMP0000963,Amanda Peters,IT,Software Engineer,22/04/2025,"Vincentport, Ecuador",2,0,Active,Remote,975859
963,EMP0000964,Keith Kemp,Operations,Operations Executive,31/05/2017,"East Amyport, Namibia",3,8,Active,On-site,748112
964,EMP0000965,Mark Gonzalez,IT,DevOps Engineer,05/10/2017,"New April, Congo",1,7,Active,Remote,962120
965,EMP0000966,Emily Lane,Marketing,Brand Manager,27/08/2022,"North Jessicaside, Antigua and Barbuda",1,2,Active,On-site,1128020
966,EMP0000967,Michael Bass,Marketing,Marketing Executive,25/05/2024,"Leeport, Bouvet Island (Bouvetoya)",3,1,Active,On-site,1032153
967,EMP0000968,Susan Shaw,Sales,Account Manager,11/12/2024,"East Michelletown, Brazil",5,0,Active,On-site,787470
968,EMP0000969,Sarah Peters,Sales,Sales Executive,28/11/2021,"West Sandra, Spain",4,3,Active,Remote,831585
969,EMP0000970,Dennis Roman,HR,HR Executive,17/05/2025,"New Jordanchester, Saint Martin",3,0,Active,On-site,376734
970,EMP0000971,Louis Stevens,Finance,Accountant,17/03/2013,"Jamesport, San Marino",1,12,Active,On-site,487395
971,EMP0000972,David Murray,IT,IT Manager,28/01/2019,"Victorside, Kuwait",1,6,Active,On-site,1350145
972,EMP0000973,Robert Tanner,Operations,Supply Chain Manager,14/08/2019,"Watkinsport, China",4,6,Active,On-site,875840
973,EMP0000974,James Suarez,IT,Software Engineer,09/10/2012,"Harrisview, Saudi Arabia",2,12,Active,On-site,1448758
974,EMP0000975,Angie Kennedy,Finance,Accountant,20/08/2022,"New Jeffreyfurt, Algeria",2,2,Active,On-site,510783
975,EMP0000976,Robin Burke,IT,IT Manager,11/03/2019,"Levyhaven, Georgia",5,6,Active,On-site,2490721
976,EMP0000977,Christy Rollins,Sales,Account Manager,25/09/2016,"North Catherinemouth, Jordan",5,8,Active,On-site,694013
977,EMP0000978,William Romero,Sales,Sales Executive,18/05/2024,"Lake Michelefort, Samoa",4,1,Retired,On-site,808418
978,EMP0000979,Victor Best,IT,Software Engineer,25/03/2014,"Landryland, Singapore",4,11,Active,On-site,1548666
979,EMP0000980,Sandra Morris,Sales,Sales Executive,10/03/2022,"Smithborough, Madagascar",2,3,Resigned,On-site,696205
980,EMP0000981,Matthew Campbell,R&D,Research Scientist,09/12/2020,"Scottchester, Puerto Rico",3,4,Resigned,On-site,1131765
981,EMP0000982,Vicki Martinez,R&D,Innovation Manager,13/04/2022,"South Anthony, Saint Pierre and Miquelon",1,3,Resigned,On-site,1197891
982,EMP0000983,Sandra Reid,R&D,Research Scientist,25/08/2024,"Lake Amytown, Norway",2,0,Active,On-site,880260
983,EMP0000984,Darrell Mills,Sales,Sales Director,06/04/2020,"West Charlesview, Vietnam",4,5,Resigned,On-site,1170223
984,EMP0000985,Russell Johnson,Finance,Financial Analyst,04/09/2014,"West Kristinefort, Namibia",1,10,Active,On-site,1242477
985,EMP0000986,Charles Gonzalez,Operations,Logistics Coordinator,16/06/2024,"Kellyfort, Belarus",4,1,Resigned,On-site,420747
986,EMP0000987,Caleb Moore,Operations,Logistics Coordinator,08/08/2019,"Lake Anthonyton, Lao People's Democratic Republic",2,6,Resigned,Remote,781811
987,EMP0000988,Misty George,Operations,Operations Executive,07/09/2015,"West David, Guinea-Bissau",4,9,Active,On-site,1186034
988,EMP0000989,Elizabeth Rowe,Operations,Logistics Coordinator,21/09/2018,"Robertstad, Tanzania",4,6,Active,On-site,723935
989,EMP0000990,Carlos Brown,Sales,Business Development Manager,28/03/2016,"South Tarastad, Slovenia",1,9,Active,Remote,1320997
990,EMP0000991,Mr. Aaron Aguirre,Finance,Accountant,11/03/2024,"Lauraview, Nigeria",2,1,Terminated,On-site,418230
991,EMP0000992,Gregory Hawkins,IT,Software Engineer,11/07/2017,"Lake Michaelmouth, Mauritius",3,8,Active,Remote,1526321
992,EMP0000993,Michael Barron,Sales,Sales Executive,11/01/2019,"South Michaelstad, Luxembourg",2,6,Active,On-site,443552
993,EMP0000994,Margaret Carr,Operations,Operations Executive,20/11/2024,"Parkerland, Saint Lucia",1,0,Active,On-site,683102
994,EMP0000995,Robert Jackson,IT,DevOps Engineer,03/04/2025,"Reevesport, Bouvet Island (Bouvetoya)",4,0,Active,Remote,495788
995,EMP0000996,Molly Zimmerman,Sales,Sales Executive,16/08/2020,"East Anna, Dominica",2,4,Resigned,Remote,437733
996,EMP0000997,Vickie Wells,Operations,Operations Executive,14/01/2024,"Gardnerberg, Bosnia and Herzegovina",2,1,Active,On-site,812219
997,EMP0000998,Kenneth Wood,Finance,Finance Manager,20/10/2020,"New Brianfort, Lebanon",5,4,Active,Remote,1246290
998,EMP0000999,Michael Saunders,IT,Software Engineer,10/05/2021,"West Tonyaland, Saint Barthelemy",4,4,Active,On-site,1758232
999,EMP0001000,Alex Nelson,HR,Talent Acquisition Specialist,21/12/2019,"Michaelton, United Kingdom",1,5,Active,Remote,985828
1000,EMP0001001,Robert Brown,Sales,Sales Executive,10/04/2022,"Hansonburgh, Chad",1,3,Resigned,On-site,727707
1001,EMP0001002,Kristen Davis,IT,Software Engineer,01/04/2018,"Wattsside, Greenland",1,7,Active,On-site,1697326
1002,EMP0001003,Ruth Moss,Marketing,Marketing Executive,10/07/2019,"Harrisbury, Portugal",3,6,Resigned,On-site,748058
1003,EMP0001004,Manuel Moreno,IT,Software Engineer,05/10/2022,"West Ralph, Bulgaria",1,2,Active,On-site,988533
1004,EMP0001005,Rebecca Stevens,Finance,Accountant,13/12/2022,"North Mariaberg, Albania",5,2,Active,On-site,625134
1005,EMP0001006,Brent Smith,Operations,Operations Executive,25/01/2025,"Marshborough, Norfolk Island",3,0,Active,Remote,500846
1006,EMP0001007,Erin Morales,IT,DevOps Engineer,28/07/2021,"East Jessica, Togo",3,4,Active,On-site,478272
1007,EMP0001008,David Pearson,Marketing,Marketing Executive,21/08/2022,"South Angelafort, Turkey",1,2,Active,On-site,1105397
1008,EMP0001009,Barry Taylor,Sales,Sales Executive,17/06/2021,"Lake Tiffanytown, Turkmenistan",3,4,Resigned,On-site,720750
1009,EMP0001010,Andrea Robles,Operations,Logistics Coordinator,09/01/2024,"Derrickborough, Faroe Islands",4,1,Active,On-site,765377
1010,EMP0001011,Vincent Porter,Operations,Operations Executive,22/06/2019,"Lake Dianaville, Tajikistan",2,6,Retired,On-site,724624
1011,EMP0001012,Samantha Warren,IT,CTO,01/04/2012,"Lake William, Botswana",5,13,Active,Remote,718227
1012,EMP0001013,Angie Stout,Sales,Sales Executive,23/09/2016,"South Alexander, Antarctica (the territory South of 60 deg S)",2,8,Active,On-site,623581
1013,EMP0001014,David Sanchez,IT,DevOps Engineer,31/05/2018,"Heidifort, Thailand",3,7,Resigned,On-site,432944
1014,EMP0001015,Johnathan Tapia,Marketing,SEO Specialist,26/11/2022,"Lesliefurt, British Indian Ocean Territory (Chagos Archipelago)",5,2,Active,Remote,769465
1015,EMP0001016,Cindy Evans,Operations,Logistics Coordinator,14/05/2018,"Annaville, Libyan Arab Jamahiriya",4,7,Active,Remote,576197
1016,EMP0001017,Matthew Rush,Marketing,Content Strategist,25/08/2016,"North Jeffrey, Lesotho",5,8,Active,On-site,958497
1017,EMP0001018,Alec Harris,Sales,Account Manager,07/10/2018,"Rodriguezport, Namibia",4,6,Active,Remote,590057
1018,EMP0001019,Melissa Wilson,Sales,Sales Executive,17/08/2019,"Matthewmouth, Guyana",3,5,Active,Remote,547409
1019,EMP0001020,Nancy Lambert,IT,CTO,17/04/2024,"Lindabury, India",1,1,Resigned,On-site,887284
1020,EMP0001021,Melissa Garcia,IT,Software Engineer,18/06/2021,"Schneiderstad, Vanuatu",1,4,Active,On-site,768273
1021,EMP0001022,Jordan Phillips,Marketing,Content Strategist,30/12/2017,"Port Robert, Martinique",5,7,Active,On-site,579976
1022,EMP0001023,Jennifer Diaz,Sales,Sales Executive,13/09/2023,"Conwayshire, Philippines",1,1,Active,Remote,429738
1023,EMP0001024,Joshua King,Finance,Finance Manager,14/10/2020,"Lake Randallview, Ireland",2,4,Active,On-site,1421458
1024,EMP0001025,Cody Brown,Marketing,Content Strategist,20/04/2023,"West Natashamouth, Brazil",2,2,Terminated,On-site,450034
1025,EMP0001026,Christina Miller,HR,Talent Acquisition Specialist,07/07/2023,"Austinmouth, Samoa",2,2,Resigned,On-site,995380
1026,EMP0001027,Kevin Hawkins,Operations,Supply Chain Manager,17/09/2016,"Kanefurt, Liberia",5,8,Active,Remote,607505
1027,EMP0001028,Tracy Lopez,Sales,Sales Director,01/09/2018,"Knoxport, Saint Helena",1,6,Active,Remote,962385
1028,EMP0001029,Chelsey Thompson,IT,DevOps Engineer,25/09/2024,"East Dylan, Uganda",1,0,Active,Remote,517429
1029,EMP0001030,Allen Meadows,Sales,Account Manager,01/10/2016,"Port Christopherside, Switzerland",2,8,Resigned,Remote,584464
1030,EMP0001031,Jacqueline Sullivan,IT,Software Engineer,02/04/2021,"Denisehaven, United Kingdom",1,4,Active,On-site,1280076
1031,EMP0001032,David Wall,IT,Software Engineer,13/03/2025,"South Jeffreyfurt, Tunisia",4,0,Active,On-site,1404068
1032,EMP0001033,Crystal Miller,Operations,Operations Executive,17/08/2022,"East Terranceview, Zimbabwe",4,2,Resigned,On-site,793652
1033,EMP0001034,Audrey Frye,Operations,Operations Executive,17/06/2024,"Millerfort, Malta",4,1,Active,Remote,991003
1034,EMP0001035,Douglas James,IT,Software Engineer,19/03/2023,"Port Joseph, Malta",1,2,Active,On-site,603206
1035,EMP0001036,Ray Smith,IT,Software Engineer,09/02/2025,"Rochatown, Djibouti",1,0,Active,Remote,1086820
1036,EMP0001037,Samantha Hurst,IT,Data Analyst,15/04/2016,"East Scottland, Honduras",1,9,Active,Remote,608738
1037,EMP0001038,William Williams,Sales,Account Manager,06/12/2024,"New Scott, United Kingdom",1,0,Terminated,On-site,430592
1038,EMP0001039,Shane Combs,HR,HR Executive,20/12/2011,"North Vicki, Tonga",3,13,Resigned,Remote,690554
1039,EMP0001040,Casey Davidson,HR,HR Executive,27/11/2021,"Amyborough, Greece",3,3,Active,On-site,580988
1040,EMP0001041,Joshua Ray,IT,Software Engineer,13/04/2024,"Phelpsfurt, Samoa",4,1,Active,Remote,1377588
1041,EMP0001042,Antonio Maddox,IT,Data Analyst,26/09/2022,"Taylormouth, Cyprus",2,2,Resigned,Remote,587585
1042,EMP0001043,Robert Thomas,IT,Data Analyst,15/05/2024,"Newtonhaven, Brunei Darussalam",5,1,Active,On-site,1014020
1043,EMP0001044,Matthew Martinez,IT,Software Engineer,20/09/2021,"Davidstad, Reunion",5,3,Active,Remote,869429
1044,EMP0001045,Benjamin Mason,IT,Software Engineer,07/02/2012,"Alanfurt, Guernsey",1,13,Active,On-site,888483
1045,EMP0001046,William Jones,R&D,Product Developer,26/09/2016,"Brendaport, Seychelles",3,8,Active,On-site,1163019
1046,EMP0001047,Micheal Pugh,Finance,Accountant,10/07/2019,"Haynesmouth, Morocco",5,6,Active,On-site,456607
1047,EMP0001048,Rachael Pacheco,Marketing,SEO Specialist,22/05/2017,"Port Thomasmouth, Papua New Guinea",3,8,Active,Remote,965774
1048,EMP0001049,Charlotte Frye,Operations,Operations Executive,18/11/2021,"Taylorfort, Montenegro",2,3,Active,Remote,901411
1049,EMP0001050,Kelly Pope,IT,Software Engineer,26/02/2022,"Port Christopher, Botswana",5,3,Active,On-site,1025144
1050,EMP0001051,Douglas Lopez,Marketing,Marketing Executive,24/09/2023,"South Justinburgh, Brunei Darussalam",3,1,Terminated,Remote,436010
1051,EMP0001052,Michelle Gomez,Sales,Sales Executive,20/02/2017,"Alexisland, Liberia",5,8,Terminated,On-site,676200
1052,EMP0001053,Alexis Huber,IT,Software Engineer,30/01/2017,"Port Adrian, France",3,8,Resigned,On-site,1037713
1053,EMP0001054,Amy Duncan,Finance,Accountant,02/11/2021,"East Kimberly, Mozambique",4,3,Active,On-site,411713
1054,EMP0001055,Paul Sparks,Finance,Accountant,31/01/2022,"Port Donna, Cambodia",4,3,Active,Remote,424929
1055,EMP0001056,David James,IT,Software Engineer,26/07/2025,"New Gregoryburgh, Poland",2,0,Active,On-site,1792476
1056,EMP0001057,Brandon Adams,IT,IT Manager,14/05/2017,"Lake Kathleenfort, Anguilla",2,8,Active,On-site,1959891
1057,EMP0001058,William Williamson,IT,Data Analyst,28/03/2017,"Robertville, Suriname",2,8,Retired,On-site,411053
1058,EMP0001059,Isaac Martinez,IT,Software Engineer,30/10/2021,"Andersonshire, Eritrea",3,3,Active,On-site,1281843
1059,EMP0001060,Meghan Jenkins,IT,Data Analyst,23/02/2016,"Port Danielmouth, Korea",4,9,Active,Remote,657830
1060,EMP0001061,Alexis Rodriguez,IT,Software Engineer,21/11/2018,"Martinezmouth, Faroe Islands",5,6,Active,On-site,1736440
1061,EMP0001062,Melvin Brandt,Finance,Finance Manager,01/03/2024,"Torresmouth, Dominican Republic",3,1,Active,On-site,2224500
1062,EMP0001063,Dr. Ashley Alexander,Marketing,Marketing Executive,26/10/2024,"South Spencer, Rwanda",3,0,Active,On-site,412630
1063,EMP0001064,Amy Cook,Marketing,Content Strategist,07/05/2022,"Travisside, Mongolia",2,3,Resigned,On-site,1007469
1064,EMP0001065,Andrea Riddle,Marketing,Marketing Executive,22/05/2025,"North Lindamouth, Vietnam",1,0,Retired,On-site,1011043
1065,EMP0001066,Bonnie Small,Marketing,Marketing Executive,27/02/2017,"Ashleystad, Pitcairn Islands",2,8,Active,On-site,765385
1066,EMP0001067,Angela Dougherty,IT,Data Analyst,14/01/2022,"Port Rhonda, Suriname",3,3,Active,On-site,435081
1067,EMP0001068,Gabriella Ayala,IT,DevOps Engineer,01/12/2022,"West Stephenville, Qatar",5,2,Terminated,Remote,1128254
1068,EMP0001069,Michael Miller,Sales,Account Manager,23/11/2020,"West Tamaramouth, Tokelau",1,4,Active,Remote,529942
1069,EMP0001070,Samantha Farmer,Sales,Sales Executive,10/09/2017,"Troyland, Wallis and Futuna",4,7,Resigned,Remote,692632
1070,EMP0001071,Gary May,Operations,Supply Chain Manager,02/10/2012,"New Ashley, Chile",5,12,Active,On-site,954760
1071,EMP0001072,Michael Curry,Operations,Operations Executive,03/02/2012,"Seanview, Moldova",2,13,Resigned,On-site,972918
1072,EMP0001073,Karen Hicks,HR,Talent Acquisition Specialist,14/10/2022,"North Brittanyhaven, Peru",2,2,Resigned,Remote,973839
1073,EMP0001074,Christopher Delacruz,Sales,Business Development Manager,15/09/2017,"West Jonathan, Azerbaijan",3,7,Resigned,On-site,1117648
1074,EMP0001075,Kimberly White,IT,Data Analyst,02/06/2025,"Joanstad, Comoros",1,0,Active,On-site,1017478
1075,EMP0001076,John Roberts,Operations,Operations Executive,22/10/2021,"Lake Sarahland, Antigua and Barbuda",1,3,Resigned,On-site,1078563
1076,EMP0001077,Catherine Bond,Marketing,Content Strategist,06/02/2020,"Port Brandon, British Virgin Islands",3,5,Active,Remote,1113054
1077,EMP0001078,William Lee,Operations,Logistics Coordinator,27/05/2018,"South Debra, Holy See (Vatican City State)",2,7,Resigned,On-site,841900
1078,EMP0001079,Robyn Johnson,HR,HR Manager,21/07/2018,"New Christineside, Georgia",2,7,Active,On-site,1440271
1079,EMP0001080,Ryan Hogan,Operations,Operations Executive,10/02/2021,"West Cynthiamouth, Ecuador",1,4,Active,On-site,754836
1080,EMP0001081,Antonio Cox,Marketing,Marketing Executive,31/08/2020,"Velezshire, United Kingdom",2,4,Resigned,Remote,966069
1081,EMP0001082,Stephen Parrish,Sales,Sales Executive,29/09/2024,"Madisonfort, Greece",4,0,Resigned,On-site,403664
1082,EMP0001083,Tina Watts,Sales,Sales Director,02/07/2021,"Stonebury, Marshall Islands",5,4,Active,On-site,810229
1083,EMP0001084,Christopher Maynard,Marketing,SEO Specialist,17/10/2018,"Angelashire, Sao Tome and Principe",1,6,Active,Remote,909124
1084,EMP0001085,Chelsea Beltran,Marketing,Marketing Executive,19/01/2021,"Cummingsborough, Turkey",4,4,Resigned,Remote,817384
1085,EMP0001086,Victoria Smith,Sales,Account Manager,04/07/2024,"Changborough, Kuwait",3,1,Active,On-site,968549
1086,EMP0001087,Tiffany Stephenson,HR,Talent Acquisition Specialist,21/06/2017,"Ewingville, Saint Pierre and Miquelon",2,8,Active,Remote,911426
1087,EMP0001088,Charles Davenport,IT,Software Engineer,01/07/2022,"New Marytown, Morocco",1,3,Resigned,On-site,785319
1088,EMP0001089,Cameron Cooper,Operations,Operations Executive,22/03/2025,"North Darrylshire, Netherlands",5,0,Active,On-site,937298
1089,EMP0001090,Mackenzie Flynn,IT,Software Engineer,26/08/2019,"New Michaelton, Peru",1,5,Active,Remote,1371722
1090,EMP0001091,Michael Allen,HR,HR Manager,30/10/2022,"Kyleburgh, Mexico",4,2,Active,Remote,1430046
1091,EMP0001092,Haley Fry,Sales,Account Manager,10/12/2024,"East Seanland, Samoa",3,0,Active,On-site,731512
1092,EMP0001093,David Farmer,Finance,Financial Analyst,10/03/2020,"West Carolyn, Cameroon",1,5,Active,On-site,1085275
1093,EMP0001094,Zoe Brown,R&D,Product Developer,06/09/2024,"North Edward, Martinique",4,0,Active,On-site,458685
1094,EMP0001095,Kyle Colon,IT,Software Engineer,28/11/2011,"Elizabethshire, Liberia",4,13,Resigned,Remote,1471603
1095,EMP0001096,Brittany Roberts,Operations,Operations Executive,01/03/2023,"East Zachary, Benin",4,2,Active,On-site,919970
1096,EMP0001097,Craig Schmidt,Marketing,Marketing Executive,21/07/2024,"Lake Juliestad, Armenia",5,1,Resigned,Remote,737337
